特輯,欄目,題目,作者/譯者,備考,起始頁
__,__,封面,張令濤作,,1
__,廣告,「華福麥乳精」欲強身 飲此精 沖飲便 功效靈；商務印書館函授學社,,,2
__,廣告,物質的文明，推陳出新，無日不在前進中。本公司是專以最時新的貨品，貢獻社會。「先施公司」,,,3
__,__,婦女雜誌第十七卷第八號目次,,,4
__,廣告,「菲葶」菲葶為植物性燐質補品四時可服男女老幼咸宜是補身健體之妙品,,,6
__,插圖,上海兆豐花園(三色版),丁光燮作,,7
__,廣告,商務印書館三十五週紀念「大贈券」,,,8
__,廣告,教育部最先審定 依照新課程標準編輯的《基本教科書小學初級用國語》商務印書館最新出版,,,9
__,插圖,玫瑰,Mctarland繪,,10
__,插圖,水滴之藝術(二幅),__,,12
__,插圖,扉畫,張令濤作,,13
__,廣告,基本教科書出版 徵求全國小學教師意見,,,14
__,廣告,「使小兒加餐用嬰孩自己藥片」、「真皮膚藥之大王」韋廉士醫生藥局嬰孩自己藥片、如意膏,,,15
__,__,人口問題與產兒制限,林歷星,,17
__,廣告,健美 常用「棕欖香皂」能使肌膚光潤潔白健美兼全故女校學生咸樂用之,,,26
__,廣告,好立克麥精牛乳粉－調飲便利,,,27
__,__,胎教與優生學,朱文印,,28
__,廣告,無時不宜「黃匣柯達軟片」,,,37
__,小說,改嫁,阮沖,,38
__,補白,本誌明年徵文,__,,45
__,廣告,污膜使齒牙污暗為永久之危害「必素定牙膏」,,,46
__,廣告,早餐佳品 明日早餐試用「開洛玉米片」,,,47
__,__,日本民法及刑法的改正與女性權利的擴張,竹中繁,,48
,詩,山鳥,英國Ｈｅｎｌｅｙ作、何德明譯,,52
__,廣告,「司丹康美髮霜」女子最信任之,,,53
__,__,乞巧,黃石,,54
__,補白,關於鍮石鍼,__,,62
__,廣告,三花之香「三花牌香霜」,,,64
__,廣告,閒居無俚胡不學製紙花 本公司新出版《丹麗臣縐紙製花法》一書專述各種名花之製法及其應用材料,,,65
__,徵文當選 暑假的生活,在小朋友的隊伍里,王浩英,,66
__,徵文當選 暑假的生活,總算沒有虛度它,曼娜,,68
__,徵文當選 暑假的生活,寫給母親的信,江之島,,70
__,徵文當選 暑假的生活,記暑期學校中的一段事情,彭劍錚,,72
__,__,歌,英國歌爾斯密士作、何德明譯,,74
__,廣告,「散拿吐瑾」勞心之人。腦健血旺。,,,75
__,__,德博脫華爾摩夫人及其詩,曾覺之,,76
__,廣告,愛蘭百利代乳粉,,,90
__,廣告,廣東種德園著名良藥「婦科聖藥烏鷄白鳳丸」、「小兒回春丹」；「史斑通」出類拔萃的制育良藥,,,91
__,婦女談藪,歐洲國家的婦女,仲華,,92
__,婦女談藪,印度婦女的不合作運動原載「亞細亞雜誌」,印度巴路利加氏〔原著〕、魯疊〔譯〕,,96
__,婦女談藪,美國婦女職業薪資的低廉,仲華,,100
__,婦女談藪,家庭電器化,張延祥,,102
__,廣告,「她的友」節育；商務印書館出版《求解作文兩用英漢模範字典》；「丹琪點唇胭脂管」顏色天然而持久,,,106
__,廣告,東方圖書館流通部開始借書啟事,,,107
__,__,山中印象記,劉恒女士,,108
__,廣告,第二十八卷《東方雜誌》第十十一十二號要目,,,115
__,徵文當選 書我所認為新女子者,一個解放者,愛璍,,116
__,徵文當選 書我所認為新女子者,同學舜華,芷卿,,117
__,徵文當選 書我所認為新女子者,自立的需要,靜怡女士,,119
__,徵文當選 書我所認為新女子者,新女子的生活,箕香,,120
__,長篇小說,心病(續),李健吾,,122
__,廣告,《上海特別市工資和工作時間民國十八年》上海市社會局編商務印書館出版,,,134
__,廣告,商務印書館出版「各種兒童叢書」,,,135
__,__,小兒病的處置方法,程瀚章,,136
__,廣告,月經病「達越氏婦女調經止痛丸」,,,145
__,__,醫事衛生顧問,程瀚章醫師,,146
__,__,投稿簡章,,,152
__,廣告,出版新書商務印書館,,,153
__,廣告,「衛生讀物」要養成衛生習慣應先有衛生常識 商務印書館出版,,,155
__,廣告,婦女雜誌廣告索引十八卷八號,,,156
__,廣告,「奏此神效者果何物歟 攝影機証明若能康健若服韋廉士醫生紅色補丸」韋廉士大醫生紅色補丸,,,157
